9399	0
9399	5404
9399	6004
9399	9035
9399	9426
9399	9432
9399	9438
9399	9440
9399	9442
9399	9448
9399	9449
9399	9455
9399	9458
9399	9468
9399	9487
9399	9491
9399	9499
9399	9507
9399	9511
9399	17377
9399	21134
9399	29749
9399	43202
9399	85188
9400	134
9400	9432
9402	134
9402	6769
9402	55657
9402	79508
9402	85811
9403	134
9403	2449
9403	0
9403	9414
9403	9418
9403	9426
9403	9437
9403	9438
9403	9443
9403	9449
9403	9479
9403	9514
9403	43220
9403	43226
9403	85814
9407	134
9410	134
9410	1630
9410	0
9410	6004
9410	9414
9410	9431
9410	9434
9410	9437
9410	9438
9410	9442
9410	9449
9410	9458
9410	9507
9410	43220
9410	83083
9414	134
9414	6004
9414	9035
9414	9403
9414	9410
9414	9418
9414	9426
9414	9437
9414	9443
9414	9449
9414	9459
9414	9468
9414	9479
9414	9491
9414	43226
9414	85831
9418	134
9418	6004
9418	9035
9418	9403
9418	9414
9418	9437
9418	9447
9418	9491
9418	40997
9419	134
9419	9432
9424	134
9424	9468
9424	9507
9424	43201
9426	134
9426	5404
9426	9035
9426	9399
9426	9403
9426	9414
9426	9430
9426	9437
9426	9438
9426	9443
9426	9446
9426	9447
9426	9449
9426	43203
9426	43226
9429	134
9429	978
9429	85850
9430	134
9430	2741
9430	9426
9430	9432
9430	9447
9430	55656
9430	85857
9431	134
9431	9410
9431	9437
9432	134
9432	978
9432	2741
9432	6004
9432	9035
9432	9399
9432	9400
9432	9419
9432	9430
9432	9438
9432	9440
9432	9442
9432	9447
9432	9448
9432	9449
9432	9454
9432	9455
9432	9459
9432	9491
9432	9499
9432	9500
9432	9507
9432	9508
9432	9516
9432	9518
9432	83023
9434	134
9434	9035
9434	9410
9434	9438
9434	9442
9434	9447
9434	9458
9434	43220
9434	85191
9434	85873
9437	134
9437	3391
9437	6004
9437	9403
9437	9410
9437	9414
9437	9418
9437	9426
9437	9431
9437	9438
9437	9442
9437	9443
9437	9449
9437	9452
9437	9468
9437	9479
9437	9507
9437	43211
9437	43218
9437	85877
9438	134
9438	978
9438	2741
9438	3391
9438	5404
9438	6004
9438	9035
9438	9399
9438	9403
9438	9410
9438	9426
9438	9432
9438	9434
9438	9437
9438	9442
9438	9447
9438	9448
9438	9449
9438	9452
9438	9455
9438	9457
9438	9468
9438	9479
9438	9487
9438	9499
9438	9507
9438	9511
9438	9518
9438	9520
9438	40997
9438	41002
9438	47574
9440	134
9440	978
9440	9399
9440	9432
9440	9442
9440	9446
9440	9459
9440	9468
9440	9499
9440	9513
9440	9518
9440	47556
9442	134
9442	2741
9442	0
9442	5404
9442	6004
9442	9035
9442	9399
9442	9410
9442	9432
9442	9434
9442	9437
9442	9438
9442	9440
9442	9443
9442	9447
9442	9449
9442	9452
9442	9455
9442	9457
9442	9458
9442	9468
9442	9479
9442	9487
9442	9499
9442	9507
9442	9511
9442	9518
9442	85191
9443	134
9443	978
9443	9403
9443	9414
9443	9426
9443	9437
9443	9442
9443	9487
9443	43226
9446	134
9446	978
9446	9426
9446	9440
9446	9449
9446	9459
9446	9518
9447	134
9447	978
9447	2741
9447	6004
9447	9035
9447	9418
9447	9426
9447	9430
9447	9432
9447	9434
9447	9438
9447	9442
9447	9457
9447	9458
9447	9459
9447	9520
9447	43226
9447	68541
9447	83077
9447	85881
9448	134
9448	9035
9448	9399
9448	9432
9448	9438
9448	9449
9448	9452
9448	9457
9448	9491
9448	9499
9448	9507
9448	9513
9448	9518
9448	9520
9448	29749
9448	40997
9448	83046
9449	134
9449	978
9449	1630
9449	2741
9449	3391
9449	5404
9449	6004
9449	9035
9449	9399
9449	9403
9449	9410
9449	9414
9449	9426
9449	9432
9449	9437
9449	9438
9449	9442
9449	9446
9449	9448
9449	9452
9449	9457
9449	9458
9449	9459
9449	9468
9449	9479
9449	9487
9449	9491
9449	9499
9449	9507
9449	9511
9449	9513
9449	9516
9449	9518
9449	9520
9449	29749
9449	40997
9449	41002
9449	43220
9449	85188
9450	134
9450	3391
9450	6004
9450	59337
9450	85895
9452	134
9452	0
9452	9437
9452	9438
9452	9442
9452	9448
9452	9449
9452	9499
9452	9507
9452	9514
9452	9518
9452	17377
9452	32939
9452	43202
9452	43211
9454	134
9454	9035
9454	9432
9454	9455
9454	9507
9454	9508
9455	134
9455	5404
9455	6004
9455	9399
9455	9432
9455	9438
9455	9442
9455	9454
9455	9507
9455	9508
9456	134
9457	134
9457	9035
9457	9438
9457	9442
9457	9447
9457	9448
9457	9449
9457	9499
9457	9507
9457	40996
9457	41002
9458	134
9458	2741
9458	5404
9458	6004
9458	9035
9458	9399
9458	9410
9458	9434
9458	9442
9458	9447
9458	9449
9458	9468
9458	9491
9458	9499
9458	29749
9459	134
9459	978
9459	6004
9459	9035
9459	9414
9459	9432
9459	9440
9459	9446
9459	9447
9459	9449
9459	9468
9459	9499
9459	9518
9459	29749
9468	134
9468	978
9468	6004
9468	9399
9468	9414
9468	9424
9468	9437
9468	9438
9468	9440
9468	9442
9468	9449
9468	9458
9468	9459
9468	9499
9468	9518
9468	17377
9473	134
9473	3391
9473	19082
9473	24370
9473	29749
9479	134
9479	0
9479	6004
9479	9403
9479	9414
9479	9437
9479	9438
9479	9442
9479	9449
9479	9507
9479	43226
9479	85877
9487	134
9487	9399
9487	9438
9487	9442
9487	9443
9487	9449
9487	9499
9487	9507
9487	29749
9487	43218
9487	43220
9487	83097
9487	85933
9491	134
9491	2741
9491	9399
9491	9414
9491	9418
9491	9432
9491	9448
9491	9449
9491	9458
9491	9499
9491	9507
9491	9516
9491	41002
9491	43202
9499	134
9499	978
9499	2741
9499	5404
9499	6004
9499	9399
9499	9432
9499	9438
9499	9440
9499	9442
9499	9448
9499	9449
9499	9452
9499	9457
9499	9458
9499	9459
9499	9468
9499	9487
9499	9491
9499	9507
9499	9511
9499	9513
9499	9518
9499	43211
9500	134
9500	1718
9500	9432
9500	34730
9500	55653
9500	55656
9500	55657
9500	79508
9500	85952
9507	134
9507	978
9507	2741
9507	0
9507	3391
9507	5404
9507	6004
9507	9035
9507	9399
9507	9410
9507	9424
9507	9432
9507	9437
9507	9438
9507	9442
9507	9448
9507	9449
9507	9452
9507	9454
9507	9455
9507	9457
9507	9479
9507	9487
9507	9491
9507	9499
9507	9520
9507	43202
9507	43208
9508	134
9508	9432
9508	9454
9508	9455
9511	134
9511	978
9511	3391
9511	5404
9511	6004
9511	9035
9511	9399
9511	9438
9511	9442
9511	9449
9511	9499
9511	9518
9511	83090
9513	134
9513	2741
9513	5404
9513	6004
9513	9035
9513	9440
9513	9448
9513	9449
9513	9499
9513	9514
9513	41002
9514	134
9514	9035
9514	9403
9514	9452
9514	9513
9516	134
9516	9035
9516	9432
9516	9449
9516	9491
9518	134
9518	978
9518	2741
9518	6004
9518	9432
9518	9438
9518	9440
9518	9442
9518	9446
9518	9448
9518	9449
9518	9452
9518	9459
9518	9468
9518	9499
9518	9511
9520	134
9520	9438
9520	9447
9520	9448
9520	9449
9520	9507
9520	43220
10155	31852
10233	11263
10233	88245
10233	88247
10344	8675
10344	46674
10344	88388
11141	44986
11213	45288
11263	10233
11263	88245
11263	88247
11263	90686
11493	1923
11493	45096
11493	69211
11493	91205
11493	91209
12698	55656
12698	55657
13382	1077
13382	38246
13382	44224
13382	44226
13382	44227
13382	44233
13382	44236
13508	8675
13508	20001
13508	28103
13508	28104
13508	95460
14393	14819
14393	97457
14725	18133
14819	14393
14819	97457
15709	3411
15709	18981
15709	100424
15725	2539
15725	100487
15731	1077
15731	38246
15731	44224
15731	100494
15731	100495
15735	100501
15735	100502
15735	100503
16756	58515
16756	69211
16756	102920
17093	9035
17182	6798
17182	21071
17182	31753
17377	9035
17377	9399
17377	9452
17377	9468
18077	2734
18077	61528
18077	106240
18133	14725
18256	3391
18322	30761
18322	86520
18322	106620
18418	9035
18945	1126
18945	25387
18945	44985
18945	44988
18945	107886
18981	1077
18981	3918
18981	5214
18981	8675
18981	15709
18981	19085
18981	25387
18981	26263
18981	27017
18981	44240
18981	45288
18981	46674
18981	47804
18981	48245
18981	88388
18981	107963
19082	9473
19082	24370
19082	83097
19082	108126
19085	18981
19085	19162
19085	45288
19085	53395
19162	1077
19162	19085
19162	41457
19162	44224
19162	49750
19162	108339
19162	108340
19314	41507
19314	42824
19314	44231
19314	44237
19314	44241
19314	108576
19314	108577
19314	108578
19314	108579
19314	108580
19314	108581
19314	108582
19474	88247
19474	104539
19474	104541
19474	104545
20001	13508
20001	28103
20001	28104
20077	109990
20077	109991
20152	1077
20152	38246
20152	41583
20152	44231
20152	44246
20152	108581
20152	110165
20152	110166
20152	110167
20161	20915
20161	44275
20161	44466
20161	110199
20161	110200
20161	110204
20161	110205
20161	110206
20161	110209
20161	110210
20161	110212
20161	110213
20161	110215
20161	110218
20161	110220
20540	110988
20630	73336
20750	68541
20750	111342
20908	27017
20908	111649
20915	20161
20915	44466
20915	110200
20915	110210
20915	110218
21071	1077
21071	6798
21071	17182
21071	31753
21134	9399
21134	100198
21766	113135
22356	386
22356	5214
22356	8675
22356	23052
22356	25387
22356	28104
22356	28255
22356	32956
22356	33954
22356	38094
22356	46674
22536	22542
22542	22536
23052	3918
23052	22356
23052	25387
23052	28104
23052	28255
23052	46674
23052	114592
24370	9473
24370	19082
24650	370
25352	31867
25352	58523
25352	117795
25352	117796
25352	117798
25387	3918
25387	18945
25387	18981
25387	22356
25387	23052
25387	34926
25387	44985
25387	45288
25387	52667
25387	69559
25481	7122
25481	80696
25773	34317
25773	118254
26070	65598
26111	118593
26263	18981
26263	28104
26263	105240
26263	118747
26787	119274
27001	3411
27001	27017
27001	119507
27017	5214
27017	18981
27017	20908
27017	27001
27017	119507
27017	119524
27017	119525
27017	119526
27458	3918
27458	45288
27458	107963
27458	119982
27458	119983
27458	119984
27458	119985
27458	119986
27511	9035
28103	13508
28103	20001
28103	28104
28104	5214
28104	8675
28104	13508
28104	20001
28104	22356
28104	23052
28104	26263
28104	28103
28104	28255
28104	29553
28104	32956
28104	38094
28104	65576
28104	84560
28104	120536
28158	6798
28255	3918
28255	22356
28255	23052
28255	28104
28255	45288
28442	69211
28442	91209
28552	82049
28552	121036
28552	121037
28552	121038
29543	3816
29543	121854
29553	28104
29553	32956
29749	1630
29749	2741
29749	3391
29749	6004
29749	9035
29749	9399
29749	9448
29749	9449
29749	9458
29749	9459
29749	9473
29749	9487
29749	41002
30761	18322
30761	86520
30761	123113
31753	1077
31753	5205
31753	17182
31753	21071
31753	58860
31753	108339
31753	124074
31753	124075
31852	10155
31867	25352
31867	58523
31867	124154
32557	65576
32939	9452
32939	43211
32956	22356
32956	28104
32956	29553
32956	35483
32956	38094
33515	126046
33722	126311
33954	8675
33954	22356
33954	45288
33954	69559
34078	65421
34317	25773
34317	118254
34456	83055
34456	127174
34456	127175
34730	9500
34730	55653
34730	55656
34730	55657
34730	79508
34926	3816
34926	3918
34926	25387
34926	38094
34926	48245
34926	52672
35286	1718
35483	32956
35489	5214
35489	58838
35489	72804
35489	74923
35503	5205
35503	127941
35947	91209
36068	48931
36068	128442
36068	128443
36068	128444
36068	128445
36068	128446
36068	128448
36473	1502
36475	1502
37609	2784
37609	9035
37671	104077
37942	8092
38063	1502
38094	1502
38094	22356
38094	28104
38094	32956
38094	34926
38094	52672
38094	69559
38094	129915
38094	129916
38246	1077
38246	13382
38246	15731
38246	20152
38246	41457
38246	41583
38246	44224
38246	44226
38246	44227
38246	44233
38246	44241
38246	100494
39333	49750
39681	3206
39681	132491
40996	9457
40996	41002
40996	134231
40997	2741
40997	6004
40997	9418
40997	9438
40997	9448
40997	9449
40997	43202
41002	9438
41002	9449
41002	9457
41002	9491
41002	9513
41002	29749
41002	40996
41441	3382
41441	41457
41441	44242
41457	1077
41457	19162
41457	38246
41457	41441
41457	44237
41507	19314
41507	42824
41507	44231
41507	44237
41507	44241
41507	108576
41507	108577
41507	108579
41507	108581
41507	108582
41507	134752
41507	134753
41583	1077
41583	20152
41583	38246
41583	44237
41583	44242
41583	44246
41583	134825
41647	1077
41647	44224
41647	110165
41647	134912
41888	135082
42427	135955
42431	135968
42718	81979
42718	104077
42718	136266
42824	1077
42824	19314
42824	41507
42824	44224
42824	44237
42824	44241
42824	108576
42824	108579
42824	108581
42824	108582
43199	49750
43201	9424
43202	6004
43202	9399
43202	9452
43202	9491
43202	9507
43202	40997
43203	9426
43208	9507
43208	108126
43208	136834
43211	0
43211	9437
43211	9452
43211	9499
43211	32939
43218	9437
43218	9487
43218	47574
43218	85931
43218	121037
43220	0
43220	9035
43220	9403
43220	9410
43220	9434
43220	9449
43220	9487
43220	9520
43220	43226
43222	2741
43222	5404
43222	9035
43222	47558
43222	83053
43222	136839
43226	2449
43226	9035
43226	9403
43226	9414
43226	9426
43226	9443
43226	9447
43226	9479
43226	43220
43239	58838
43442	978
43585	137106
44107	135955
44176	1072
44176	44182
44176	44184
44178	1072
44178	44183
44182	1072
44182	44176
44183	1072
44183	44178
44184	1072
44184	44176
44184	137766
44184	137767
44184	137768
44184	137770
44224	1077
44224	3382
44224	13382
44224	15731
44224	19162
44224	38246
44224	41647
44224	42824
44224	44226
44224	44227
44224	44233
44224	44241
44224	100494
44226	1077
44226	13382
44226	38246
44226	44224
44226	44227
44226	44233
44227	1077
44227	13382
44227	38246
44227	44224
44227	44226
44227	44233
44227	44236
44231	1077
44231	19314
44231	20152
44231	41507
44231	44237
44231	44241
44231	44246
44231	108576
44231	108579
44231	108580
44231	108581
44231	108582
44231	110165
44231	110166
44231	137794
44233	1077
44233	13382
44233	38246
44233	44224
44233	44226
44233	44227
44233	44236
44233	44243
44236	1077
44236	13382
44236	44227
44236	44233
44236	137802
44237	1077
44237	19314
44237	41457
44237	41507
44237	41583
44237	42824
44237	44231
44237	44241
44237	108576
44237	108577
44237	108579
44237	108580
44237	108581
44237	108582
44237	110165
44237	110167
44240	1077
44240	8675
44240	18981
44240	45288
44240	48245
44241	1077
44241	19314
44241	38246
44241	41507
44241	42824
44241	44224
44241	44231
44241	44237
44241	108576
44241	108579
44241	108582
44242	1077
44242	41441
44242	41583
44242	134825
44243	1077
44243	44233
44243	110165
44244	1077
44244	79581
44246	1077
44246	20152
44246	41583
44246	44231
44275	20161
44275	44466
44275	48466
44275	110199
44275	110200
44275	110209
44275	110210
44275	110213
44275	110218
44275	127413
44275	137843
44275	137853
44466	2784
44466	20161
44466	20915
44466	44275
44466	48466
44466	110199
44466	110200
44466	110209
44466	110210
44466	110218
44466	137853
44466	138056
44472	110199
44472	110210
44985	1126
44985	18945
44985	25387
44985	44988
44986	1126
44986	11141
44986	44988
44986	138493
44986	138494
44988	1126
44988	18945
44988	44985
44988	44986
44988	138494
44988	138495
45096	11493
45220	138707
45220	138710
45288	1496
45288	3918
45288	11213
45288	18981
45288	19085
45288	25387
45288	27458
45288	28255
45288	33954
45288	44240
45288	52606
46674	5214
46674	8675
46674	10344
46674	18981
46674	22356
46674	23052
46674	50437
46674	57997
46674	95460
46674	128227
46674	129916
46674	140414
46674	140415
47556	9440
47558	43222
47574	9438
47574	43218
47804	18981
48245	1232
48245	3816
48245	3918
48245	18981
48245	34926
48245	44240
48245	128172
48246	1232
48466	44275
48466	44466
48466	110200
48466	110206
48466	138056
48466	141903
48466	141904
48931	36068
48931	83088
48931	139293
49645	65421
49750	19162
49750	39333
49750	43199
49750	143146
50079	3206
50437	46674
50437	143631
52555	90439
52606	1496
52606	45288
52667	1502
52667	25387
52667	74903
52672	1502
52672	3816
52672	34926
52672	38094
53189	145535
53395	19085
53473	1574
54448	1630
55279	8092
55653	1718
55653	9500
55653	34730
55653	55656
55653	55657
55653	79508
55653	83091
55653	85952
55656	1718
55656	9430
55656	9500
55656	12698
55656	34730
55656	55653
55656	55657
55656	79508
55656	83091
55656	124948
55656	147926
55656	147933
55657	1718
55657	6769
55657	9402
55657	9500
55657	12698
55657	34730
55657	55653
55657	55656
55657	79508
55657	83091
55657	85952
55657	147926
55657	147937
55657	147938
55657	147939
55657	147940
55657	147943
55658	1718
55658	83090
56325	83050
56450	128227
57783	149843
57997	8675
57997	46674
57997	150003
58513	1923
58514	1923
58514	8969
58514	85031
58515	1923
58515	16756
58515	150553
58515	150555
58515	150556
58521	1923
58523	1923
58523	25352
58523	31867
58523	117795
58523	117796
58838	5214
58838	35489
58838	43239
58838	72804
58838	73336
58838	74922
58860	31753
59337	9450
59631	2038
61528	2734
61528	18077
65216	69269
65217	2673
65421	2734
65421	34078
65421	49645
65421	154478
65576	28104
65576	32557
65576	105430
65576	154559
65598	26070
65598	83097
65598	154571
66647	8092
67290	3391
67290	6004
68541	9035
68541	9447
68541	20750
68541	111342
69170	3816
69170	3918
69211	11493
69211	16756
69211	28442
69211	91205
69269	65216
69269	156334
69557	3918
69558	3918
69559	3918
69559	25387
69559	33954
69559	38094
69561	3918
70547	74744
72795	72804
72804	5214
72804	35489
72804	58838
72804	72795
72804	73336
72804	74919
72804	74923
72804	74943
72804	101131
72806	5214
73336	5214
73336	20630
73336	58838
73336	72804
73336	74923
73336	74931
73575	158351
74744	70547
74901	96912
74903	52667
74919	5214
74919	72804
74919	74940
74919	74943
74920	5214
74922	5214
74922	58838
74923	5214
74923	35489
74923	72804
74923	73336
74923	74931
74923	74935
74923	101131
74929	5214
74931	5214
74931	73336
74931	74923
74935	5214
74935	74923
74938	5214
74940	5214
74940	74919
74943	5214
74943	72804
74943	74919
77612	77613
77613	77612
79508	6769
79508	9402
79508	9500
79508	34730
79508	55653
79508	55656
79508	55657
79508	83091
79508	85811
79508	85952
79508	147926
79508	147938
79508	147939
79508	147940
79508	147943
79581	6798
79581	44244
79582	6798
79583	6798
80696	7122
80696	25481
81979	8092
81979	42718
81979	136266
82049	28552
82049	83090
83023	9432
83023	83098
83023	162287
83046	9448
83049	83077
83050	56325
83053	43222
83054	9035
83055	34456
83055	83083
83055	85831
83077	9447
83077	83049
83083	9410
83083	83055
83088	48931
83088	139293
83090	9511
83090	55658
83090	82049
83091	55653
83091	55656
83091	55657
83091	79508
83097	9487
83097	19082
83097	65598
83098	83023
83112	162295
83112	162310
83260	8092
83260	8112
83261	8092
83262	8092
83265	8092
83265	90344
83265	136266
83271	136266
84559	8675
84560	8675
84560	28104
84560	162840
84561	8675
84563	8675
84564	8675
84565	8675
84566	8675
84582	134790
84582	134902
84650	84653
84653	84650
84675	8751
84684	8751
84684	84685
84685	8751
84685	84684
84913	9035
85031	8969
85031	58514
85188	9035
85188	9399
85188	9449
85191	9035
85191	9434
85191	9442
85191	85873
85811	9402
85811	79508
85811	147943
85814	9403
85831	9414
85831	83055
85831	85850
85850	9429
85850	85831
85857	9430
85873	9434
85873	85191
85877	9437
85877	9479
85881	9447
85895	9450
85898	85899
85899	85898
85917	163230
85931	43218
85933	9487
85952	9500
85952	55653
85952	55657
85952	79508
86520	18322
86520	30761
88245	10233
88245	11263
88245	90686
88247	10233
88247	11263
88247	19474
88247	104539
88247	104545
88388	10344
88388	18981
88388	150003
89138	165533
90344	83265
90439	52555
90686	11263
90686	88245
91205	11493
91205	69211
91209	11493
91209	28442
91209	35947
95460	13508
95460	46674
95460	150003
96907	96910
96907	96911
96907	96912
96907	169421
96907	169422
96910	96907
96910	128226
96910	128227
96910	169426
96910	169427
96910	169428
96910	169434
96910	169435
96910	169437
96911	96907
96911	117765
96911	169422
96911	169426
96911	169428
96911	169434
96911	169437
96912	74901
96912	96907
96912	117765
96912	121854
96912	169422
96912	169442
97457	14393
97457	14819
99357	171115
99458	147927
100198	21134
100424	15709
100487	15725
100494	15731
100494	38246
100494	44224
100495	15731
100501	15735
100501	100502
100501	100503
100502	15735
100502	100501
100502	100503
100503	15735
100503	100501
100503	100502
101131	72804
101131	74923
101570	106902
101570	106903
101570	106905
101570	106907
101570	106908
102920	16756
104076	104078
104077	37671
104077	42718
104077	173641
104078	104076
104539	19474
104539	88247
104539	104545
104539	173876
104539	173877
104541	19474
104545	19474
104545	88247
104545	104539
104545	173877
105240	26263
105430	65576
105971	174594
106240	18077
106620	18322
106902	101570
106902	106905
106903	101570
106903	106905
106903	106907
106905	101570
106905	106902
106905	106903
106905	106907
106905	175007
106907	101570
106907	106903
106907	106905
106907	175008
106908	101570
107886	18945
107963	18981
107963	27458
107963	117764
107963	119982
107963	119984
107963	119986
108126	19082
108126	43208
108339	19162
108339	31753
108339	124075
108340	19162
108576	19314
108576	41507
108576	42824
108576	44231
108576	44237
108576	44241
108576	108577
108576	108578
108576	108579
108576	108580
108576	108581
108576	108582
108576	134752
108576	134753
108576	175747
108576	175748
108577	19314
108577	41507
108577	44237
108577	108576
108577	108579
108577	108582
108578	19314
108578	108576
108578	108579
108579	19314
108579	41507
108579	42824
108579	44231
108579	44237
108579	44241
108579	108576
108579	108577
108579	108578
108579	108581
108579	108582
108579	134752
108579	134753
108579	175748
108580	19314
108580	44231
108580	44237
108580	108576
108580	108582
108581	19314
108581	20152
108581	41507
108581	42824
108581	44231
108581	44237
108581	108576
108581	108579
108581	108582
108582	19314
108582	41507
108582	42824
108582	44231
108582	44237
108582	44241
108582	108576
108582	108577
108582	108579
108582	108580
108582	108581
108582	134752
108582	175747
108582	175748
109990	20077
109991	20077
110165	20152
110165	41647
110165	44231
110165	44237
110165	44243
110166	20152
110166	44231
110167	20152
110167	44237
110199	20161
110199	44275
110199	44466
110199	44472
110199	110210
110199	110218
110200	20161
110200	20915
110200	44275
110200	44466
110200	48466
110200	110210
110200	110218
110200	176448
110204	20161
110204	110206
110205	20161
110206	20161
110206	48466
110206	110204
110209	20161
110209	44275
110209	44466
110209	110210
110210	20161
110210	20915
110210	44275
110210	44466
110210	44472
110210	110199
110210	110200
110210	110209
110210	110213
110210	110218
110210	137853
110210	154174
110210	176455
110212	20161
110213	20161
110213	44275
110213	110210
110213	137853
110215	20161
110218	20161
110218	20915
110218	44275
110218	44466
110218	110199
110218	110200
110218	110210
110220	20161
110988	20540
111342	20750
111342	68541
111649	20908
113135	21766
114386	114387
114387	114386
114592	23052
114592	178149
114592	178150
117764	107963
117764	137104
117765	96911
117765	96912
117765	179168
117765	179169
117765	179170
117795	25352
117795	58523
117795	117796
117795	117798
117796	25352
117796	58523
117796	117795
117796	117798
117798	25352
117798	117795
117798	117796
118254	25773
118254	34317
118593	26111
118747	26263
119274	26787
119507	27001
119507	27017
119507	128227
119524	27017
119524	119525
119524	179575
119525	27017
119525	119524
119526	27017
119526	156217
119982	27458
119982	107963
119982	119986
119983	27458
119984	27458
119984	107963
119984	119985
119984	119986
119985	27458
119985	119984
119986	27458
119986	107963
119986	119982
119986	119984
120130	179713
120536	28104
121036	28552
121036	121038
121036	179938
121036	179939
121037	28552
121037	43218
121037	155352
121037	179940
121038	28552
121038	121036
121854	29543
121854	96912
121854	180121
123113	30761
124074	31753
124075	31753
124075	108339
124154	31867
124826	124828
124826	172359
124826	180847
124828	124826
124828	180847
124948	55656
125681	125682
125681	125683
125682	125681
125682	125683
125683	125681
125683	125682
126046	33515
126311	33722
127174	34456
127175	34456
127413	44275
127941	35503
128172	48245
128226	96910
128227	46674
128227	56450
128227	96910
128227	119507
128442	36068
128442	128443
128442	128445
128442	181700
128442	181701
128443	36068
128443	128442
