8796	30.4514358	-90.9588235333
8883	29.9603822	-90.06132485
8969	30.4092884	-87.217685253
9035	34.8364277833	-92.4693439
9399	34.7470078434	-92.2654044628
9400	34.84648549	-92.20086836
9402	33.6331134833	-91.8014402
9403	34.7451893167	-92.2724144667
9407	34.7718832333	-92.3091366667
9410	34.8017076333	-92.43700545
9414	34.7442472	-92.2738444
9418	34.5144231833	-93.11945705
9419	34.662307433	-92.34340225
9424	34.804634805	-92.256244909
9426	34.7628099167	-92.3095574333
9429	34.793368996	-92.401855326
9430	34.1641854	-92.0295265
9431	34.68880289	-92.31743186
9432	34.7837543226	-92.2220056357
9434	34.782719458	-92.408347393
9437	34.7476181333	-92.2674574333
9438	34.742965776	-92.2711926699
9440	34.83623331	-92.1990466118
9442	34.7284400306	-92.2205471992
9443	34.7284400306	-92.2205471992
9446	34.7944928233	-92.3575973511
9447	34.50925165	-93.0541206333
9448	34.762429217	-92.3249835
9449	34.7496657	-92.3426986
9450	34.7653315833	-92.3889428167
9452	34.74757349	-92.27309006
9454	34.7900735667	-92.2285876333
9455	34.8008205333	-92.2144720333
9456	34.74227815	-92.27612625
9457	34.8098454	-92.4869522
9458	34.8203062333	-92.2363372833
9459	34.83852249	-92.38689959
9468	34.8200702833	-92.2374222167
9473	32.679108038	-93.744923962
9479	34.7476181333	-92.2674574333
9487	34.7544412928	-92.340605557
9491	34.75267428	-92.39364355
9499	34.7454915404	-92.2681617737
9500	34.7464912667	-92.4032183167
9507	34.78049075	-92.2706163167
9508	34.799646842	-92.2337543964
9511	34.7449978543	-92.2750711441
9513	34.624786377	-92.4987620115
9514	34.771324235	-92.357497763
9516	34.7240020167	-92.3383564833
9518	34.742196896	-92.256560369
9520	34.7424588507	-92.2928380966
9564	30.1692478781	-92.0638297352
9599	29.3084655167	-94.7969103
10155	29.9498139278	-90.0666123837
10190	29.9839699528	-90.2578353882
10233	32.5356055333	-92.10062045
10344	30.4241727333	-91.15769855
10741	29.7728597489	-94.9771956544
10817	30.885760762	-87.789953309
11071	30.602615317	-87.115872167
11141	30.214704606	-92.021194939
11213	30.0298086	-90.0666523
11263	32.5281196	-92.6388144667
11423	29.9839699528	-90.2578353882
11493	30.5326688812	-87.2487253325
12007	30.476074083	-88.3960351
12390	32.4767108667	-93.6761748333
12698	33.21254385	-92.6628889333
12822	34.7284400306	-92.2205471992
13140	29.9966165	-90.21826315
13382	32.362101044	-88.674801636
13508	30.45049983	-91.18181771
14393	30.424991476	-91.159709907
14477	30.263762717	-91.175957733
14725	29.965277955	-90.054021862
14819	30.4184566419	-91.1396706104
14864	34.7433266667	-92.3409303833
15148	30.45215004	-90.18137896
15343	32.38391023	-94.84572398
15541	34.9817043667	-92.0407696167
15699	30.48800182	-87.22370475
15709	30.4186783333	-91.1789617667
15725	30.4468288	-88.7187704
15731	32.779340096	-89.110365956
15735	30.22743606	-93.37617295
16151	30.37656217	-87.11877632
16492	32.510439521	-92.1181462677
16756	30.48873984	-87.19937497
16778	33.2115036167	-87.5680820833
17093	29.9639765167	-90.0585354833
17182	33.4400375333	-88.8196435167
17377	34.7590213	-92.3400585
17778	30.4405288696	-91.0116882324
18077	30.05055	-94.13305
18133	29.965277955	-90.054021862
18256	34.7694230167	-92.3400516167
18270	30.439007836	-87.3095726967
18322	32.4473561333	-93.8634206333
18333	34.7394132	-92.38913422
18418	34.6573350904	-92.426776886
18732	33.25903105	-87.3838680833
18733	33.5366753167	-88.4373818333
18943	30.376149	-91.072266
18945	30.20287323	-92.0507202148
18981	29.9280192667	-90.0912913167
19082	34.7130606781	-92.407733202
19085	31.211087909	-89.261829092
19162	30.401727733	-89.251447133
19208	30.33237022	-87.13958996
19243	32.33696419	-90.32525563
19291	34.79414805	-92.24620275
19314	32.3621137167	-88.67199625
19474	32.5439332667	-92.63905685
19964	30.015091383	-94.179132283
20001	30.4307410078	-91.1126251392
20077	33.45582813	-88.7919768
20152	32.3303011	-88.6831466167
20161	32.4963998795	-94.7116649151
20336	32.3386863167	-90.0914804667
20540	30.234929884	-92.056524795
20570	34.962776566	-89.979781657
20630	30.3511772167	-91.0156278667
20750	34.55435996	-92.54413511
20908	30.5325314	-90.958977917
20909	29.2648274995	-94.8329222202
20915	32.6439481974	-94.7974741459
20996	34.62195158	-92.49557119
21031	32.3720208408	-88.7002162014
21071	32.300686921	-90.184116156
21134	34.7664992434	-92.4563675002
21135	29.9255208167	-90.0827096
21766	34.646467933	-93.537310683
22356	30.2509150833	-89.7884982833
22396	30.4322107167	-91.11164465
22533	30.5479639586	-87.1952447369
22536	29.94017625	-90.12003305
22542	30.5450606346	-87.2214138508
22600	30.3311294581	-87.3556101322
22612	33.8921622	-94.79016575
23052	30.37927025	-91.09766465
23419	30.4491792016	-91.1881720448
23461	34.3655527932	-89.5323622227
23539	29.3046176861	-94.792064144
24370	33.2894055	-93.2141886333
24650	29.9646505	-90.0617381
25133	29.3071608167	-94.8004727833
25352	30.4179045833	-87.20230215
25387	29.942176537	-90.06694815
25481	31.3064840667	-89.3451988167
25773	30.669351433	-88.208727183
25994	29.9448925333	-90.0672263167
26070	34.7490953593	-92.3199176788
26111	34.7549541167	-92.43651505
26263	30.3878322842	-91.0869598389
26483	29.9293362412	-90.1049768756
26661	30.46871535	-91.1074880833
26781	34.7924135041	-92.4015426636
26787	33.4554249923	-88.7872231007
27001	30.42777878	-91.10712301
27017	32.4876298167	-92.0838629167
27020	32.4308622333	-93.71248545
27348	30.6183420333	-87.04992365
27421	29.9839699528	-90.2578353882
27435	32.4995985	-94.75255608
27458	29.9837562833	-90.2129404333
27511	34.4931701728	-93.0826164176
28103	30.3983495667	-91.0845038833
28104	30.4307410078	-91.1126251392
28158	33.20795404	-87.57113415
28255	30.407978133	-91.0238549
28442	30.507812	-87.2221679667
28480	34.3116984055	-88.7068985422
28552	34.7464912667	-92.4032183167
29241	33.4557919918	-88.7915039063
29291	29.8054897785	-90.8168399334
29543	30.4208012833	-91.2168486833
29553	30.4189030167	-91.14312975
29670	30.1216225	-94.15485608
29721	32.3334614964	-90.1750677824
29749	34.7333692833	-92.3969946
30761	32.44370549	-93.71928787
31205	30.4313090833	-91.1616700833
31240	29.9839699528	-90.2578353882
31367	29.9584381851	-90.062948616
31664	32.1219444444	-94.7955555556
31753	33.46302835	-88.8176173
31852	29.9498139278	-90.0666123837
31867	29.9294155388	-90.0771307425
31985	29.2735574955	-94.8155741837
32557	29.9204934833	-90.1063850167
32937	30.4181452333	-87.1980276667
32939	34.7546897167	-92.3939445
32956	30.4162433	-91.0628260167
32972	29.9467032333	-90.0672867833
32979	29.9429096808	-90.0656710738
32989	32.55015949	-94.794656293
33236	34.7483526936	-92.2721887653
33353	30.24080348	-92.65616452
33515	32.3558031794	-90.1508019422
33522	34.7937391	-92.3995392
33555	29.407051583	-94.910714417
33722	30.4728072882	-87.2121226788
33900	29.9839699528	-90.2578353882
33954	29.9241557667	-90.0859981667
34015	34.7356613333	-92.2790930333
34078	30.398997323	-88.927507196
34266	33.1977047525	-87.5292026997
34317	30.6511815	-88.13617475
34456	33.4480644932	-94.0530454325
34729	34.1925323	-88.73125075
34730	34.789049902	-92.260010745
34926	29.9483715964	-90.0703704357
35002	32.4390963333	-93.7179168333
35130	30.6817777043	-88.014446497
35277	30.29148894	-87.68478387
35286	34.124629498	-93.051834041
35363	30.51430779	-92.0829038
35425	30.20130985	-92.0453502667
35483	30.4251477795	-91.1331794828
35489	30.36551606	-91.02805399
35503	31.3044784549	-89.3592524529
35597	30.40247815	-88.92251555
35614	29.2723803448	-94.8181593418
35814	31.6094444444	-89.1947222222
35906	34.8989151	-90.08179685
35947	30.467398	-87.24404885
36068	33.45760505	-94.0895560167
36181	30.04201096	-94.14495038
36259	30.6786446667	-87.9973406333
36453	29.940724523	-90.0692014323
36473	29.9294155388	-90.0771307425
36475	29.9388506388	-90.0737304161
36482	32.4315494299	-87.0355153084
36839	30.4411698	-88.9241245
37609	32.543831883	-94.749823383
37613	32.5024341192	-92.1280832946
37671	32.45013993	-93.89725172
37888	30.160484	-92.053282
37941	32.311640067	-90.901782233
37942	32.539412	-92.626468
38063	29.9435902833	-90.0723918
38094	30.3891259032	-91.169733374
38140	34.6054475	-92.5332277667
38246	32.3010465	-90.1700828333
38618	34.7917114	-92.3970802
39333	34.3662612822	-89.5365893841
39660	32.529761967	-94.356727117
39681	33.19957605	-87.5251785333
39688	30.4468288	-88.7187704
40265	29.9238597486	-90.0867359597
40294	29.7770583	-94.98573273
40404	34.2003648974	-90.5733275414
40991	34.8235572	-92.28071
40996	34.7564047754	-92.4481487274
40997	34.7687965833	-92.3501991833
41001	34.6311494	-92.550797
41002	34.74001497	-92.27631276
41441	34.3667209	-89.5190847
41457	31.6878980333	-89.1462474833
41507	32.3101492762	-90.0751662254
41583	32.3555258	-88.6939110333
41647	32.4124148	-88.704325467
41789	31.3105788667	-94.7242801
41888	30.6410874899	-88.2241630554
42427	32.5257062333	-94.3524727333
42431	32.5485636167	-94.3393801
42718	32.5211756	-93.7085992
42824	32.3266509141	-88.7405848503
43119	29.91428106	-93.92082602
43156	29.27574525	-94.830658083
43199	34.366389	-89.519167
43201	34.8026157629	-92.2603726387
43202	34.79623305	-92.2203138333
43203	34.7478453245	-92.267614603
43207	34.771361533	-92.392850317
43208	34.6699604167	-92.3793234667
43209	34.7951092833	-92.3242405833
43211	34.755883833	-92.273066055
43213	34.126785083	-93.059606053
43214	34.745439	-92.278641
43218	34.753501366	-92.343118126
43220	34.7702264667	-92.3381352333
43222	34.779151517	-90.76026835
43226	29.9234543833	-90.087321
43239	33.4542956167	-88.8057290333
43442	33.2048088312	-87.5674134493
43520	34.7284400306	-92.2205471992
43585	29.7130580167	-91.2441691167
43933	29.7740252167	-94.9783788333
44107	32.5488815333	-94.3639674333
44176	30.57506653	-90.957175742
44178	32.54625895	-92.0769993833
44182	32.4983832	-92.0707304333
44183	32.5504598	-92.0771149
44184	32.516698833	-92.191579333
44224	32.3639589116	-88.7000083923
44226	32.36635065	-88.6712288833
44227	32.3851665833	-88.7481136
44231	32.4096826	-88.7046370833
44233	32.38207865	-88.7482941833
44236	31.5973842833	-89.1998488333
44237	32.3588388	-88.670909333
44240	29.9610924667	-90.0631880667
44241	32.5542966833	-88.9813690833
44242	32.35956078	-88.67198807
44243	32.37459755	-88.7008457833
44244	32.3678041667	-88.67552445
44246	29.9493205833	-90.0627405167
44275	32.5481769833	-94.7346554167
44335	32.2825613333	-90.03668975
44340	32.44702595	-94.996433483
44414	29.3095748756	-94.776070118
44435	32.7561771833	-94.3451571333
44442	33.4718023333	-94.0969602833
44466	32.45113625	-94.6226352167
44472	32.535110474	-94.728889465
44610	30.3926871833	-88.8907551167
44985	30.2045869	-92.0439171
44986	30.1699527	-92.0652805167
44988	30.2264674833	-92.0198618333
45096	30.5348376382	-87.3120617867
45220	33.211195612	-87.552791713
45288	29.89619625	-90.061250783
45381	30.2241308333	-92.0175251333
45679	30.41276784	-87.215367253
46131	32.400960045	-93.712961932
46148	34.2011028667	-92.0286086333
46674	30.4152211	-91.0514194
47556	34.7928835667	-92.3996709
47558	34.522558817	-90.5861292
47574	34.7235178667	-92.3003771667
47804	29.9627624635	-90.0648701313
48091	34.1686660051	-93.0753082037
48245	29.9264373779	-90.08228302
48246	29.9506212694	-90.0631070137
48466	32.37865859	-94.86612021
48931	34.7692265833	-92.3922479167
49644	30.4076358065	-89.00421381
49645	30.3810167313	-89.0941643715
49750	31.242879802	-89.813488508
49896	34.45438843	-88.66590708
50079	34.6734026	-87.82098215
50098	31.2772219333	-92.4644839
50437	30.4076031833	-91.0279453833
51525	34.7704232567	-92.3949229717
52552	31.970762	-94.0132498667
52555	31.8055164667	-89.0893793
52606	29.9851386833	-90.1033053667
52667	30.2085578303	-92.0398199558
52672	29.957777	-90.064369
53189	29.9104464	-90.019325967
53395	32.4983832	-92.0707304333
53473	31.3125394	-94.7222646667
53501	34.7564047754	-92.4481487274
54245	32.4904675	-94.8454244667
54448	34.77121895	-92.39408552
54954	29.9217527	-90.0935054333
55279	32.5150967834	-93.7469351502
55653	34.7110498633	-92.4060487747
55656	34.2509672833	-92.0709278167
55657	34.48332145	-91.5528016167
55658	34.772899205	-92.35956615
56109	32.4740133667	-90.1441747833
56277	34.7479775575	-92.2677111626
56325	34.723132044	-92.299229987
56450	30.43955055	-91.18746425
57034	32.4332573167	-90.1267957833
57059	32.333488635	-90.139656214
57425	33.4702201104	-94.043097496
57783	30.2371632	-93.2291035
57997	30.3869821667	-91.08602225
58513	30.4803298	-87.32304095
58514	30.324231	-87.396917
58515	30.5335272667	-87.2658004667
58521	30.525529	-87.275709
58523	30.48631287	-87.25778852
58660	30.50599315	-90.9418765667
58838	30.3511772167	-91.0156278667
58842	32.5395267667	-94.7484805333
58847	34.02104198	-94.73868036
58860	33.4707931667	-94.0566672
59284	30.4396368387	-89.0431058407
59286	30.0303421021	-90.0679779053
59337	31.51769262	-91.38429433
59399	29.9598562667	-90.0615835167
59628	33.4540627	-94.1294142
59631	30.8527378833	-94.17252735
59751	32.51474642	-93.74706906
60941	30.1775255285	-93.2491455078
61514	29.221059233	-94.678522183
61528	30.4307094276	-89.1001558449
62083	34.9624571333	-89.8571201833
62186	34.36275768	-89.54312461
62214	29.9575495667	-90.0619912
62235	34.468070567	-93.067738167
62487	33.1798102333	-94.9921015667
64297	29.9404506	-90.0665474333
64461	34.96557355	-89.9892506333
64537	30.0061016667	-90.2324582
64703	29.306970683	-94.795805333
64740	33.2091326728	-87.5473344326
64870	32.75782489	-94.35129421
64908	32.5845725833	-94.8819534833
65068	33.2112735587	-87.5623816252
65079	30.26154881	-87.61507833
65216	30.07804781	-94.17259007
65217	29.9663303768	-94.0800368786
65299	29.9489458333	-93.9925018333
65421	30.311971722	-89.328913746
65576	30.3927187601	-91.0889983177
65598	34.7650234667	-92.3892943833
65977	33.1671993333	-87.5151225833
66474	32.5185897489	-93.7421989162
66647	32.53201591	-92.1097812
66672	29.954902659	-90.0689239377
66833	32.5181547967	-93.7423999463
66866	32.6816476167	-93.7455822667
66951	30.4230236	-91.1300187833
67049	30.68432875	-88.22644869
67192	30.3698298058	-87.6829040051
67290	34.6816666667	-92.3486111111
67326	30.1187388333	-94.1658484333
67472	32.456852	-93.7469047
67499	30.3993410667	-88.9859196833
67605	32.3155574	-90.8793953667
68465	30.2492417367	-92.0132260917
68541	34.5740515167	-92.5906778833
69170	29.9392018833	-90.0711725167
69211	30.4179916382	-87.1937942505
69269	30.005123	-90.15947585
69421	34.7726599667	-92.4000291333
69488	29.3091518333	-94.79571865
69514	34.6054475	-92.5332277667
69557	29.9276171833	-90.0928661
69558	30.0071268087	-90.2128541849
69559	29.9774477833	-90.19708925
69561	29.973235057	-90.098237101
69777	29.3269931635	-94.7729480267
69815	29.9578985167	-90.0643527
70071	33.0667469	-89.58289735
70547	34.751597883	-92.288854683
71468	29.9553807404	-90.0646948814
72795	30.3302074667	-90.9955697167
72804	30.4308026793	-91.114243269
72806	30.5727089678	-91.1296713352
73336	30.400091727	-91.110934113
73575	30.6988047333	-88.14018055
73742	30.638951633	-88.1408899
74128	32.4581484667	-94.0362553833
74744	34.742965776	-92.2711926699
74901	30.3880742898	-91.0620643905
74903	30.2011470167	-92.0167644167
74919	30.3535347667	-91.0173129667
74920	30.4442288833	-91.1343606167
74922	30.3511772167	-91.0156278667
74923	30.4465648498	-91.189109087
74929	30.42403101	-91.13316798
74931	30.42979403	-91.1082257236
74935	30.3427810669	-87.0824356079
74938	31.14221471	-93.26467996
74940	30.9483278	-92.2732094
74943	30.3746392	-91.0997511
76073	30.1980309333	-93.2465662
76743	29.93689345	-90.1125563667
76968	29.96187465	-90.1860466833
77261	30.4067351	-91.0164926667
77368	30.4308026793	-91.114243269
77612	30.2802654833	-87.6849070667
77613	30.4832038938	-87.9359328747
77707	29.958853	-90.0655042667
77785	31.04288977	-93.22175627
77921	34.5129457833	-93.0541077667
79508	34.7493949527	-92.3393342211
79581	32.3626358105	-88.7289977074
79582	33.4479971833	-88.8412123333
79583	32.44094615	-90.14967045
79818	34.81205254	-92.46591609
80435	34.30810485	-88.7003844667
80696	32.53794705	-92.63881081
80934	30.37387371	-91.09917563
81144	30.4402929833	-91.18831515
81810	32.4427097667	-93.71718515
81979	32.5211756	-93.7085992
82049	34.7457516616	-92.3973095782
82781	32.462357	-93.723568
83020	34.79104787	-92.22602176
83023	34.7858558333	-92.7541134833
83026	34.7480745283	-92.2712624073
83031	34.7640563833	-92.3073745333
83046	34.7594811314	-92.3069527845
83049	34.73424895	-92.2854784
83050	34.628033733	-92.457571317
83053	31.5529455333	-91.3710804
83054	34.743468283	-92.37936115
83055	34.77027606	-92.34104639
83069	34.74601614	-92.31945157
83071	33.445317455	-94.076517651
83074	34.7699461259	-92.4563853868
83077	34.7702572833	-92.3367379167
83083	32.54480373	-94.73049694
83088	34.74647313	-92.26333373
83090	34.7553483133	-92.268207369
83091	34.7077336759	-92.3963069916
83095	34.591956	-92.47335
83097	34.6243089437	-92.5017821789
83098	34.758159287	-92.391439626
83101	34.7628099167	-92.3095574333
83110	34.789280923	-92.22228868
83112	34.7240020167	-92.3383564833
83260	32.4579646333	-93.7450213667
83261	32.44370549	-93.71928787
83262	34.75133204	-92.3916983
83265	32.5118759	-93.7512099
83271	32.44199355	-93.7167304833
83296	34.8224226667	-87.6665700667
83307	30.2699822551	-87.5849435546
83314	29.954902659	-90.0689239377
83370	34.7476181333	-92.2674574333
84559	29.96187465	-90.1860466833
84560	30.3980766391	-91.1791598236
84561	30.3999682833	-91.0712619333
84563	30.5441859833	-91.0262557167
84564	30.3931079167	-91.0815406833
84565	30.4005371833	-91.1060267167
84566	30.7034602	-91.208952
84568	29.9408413289	-90.0633001328
84582	32.54220735	-94.7339625333
84650	30.0929313898	-93.7484353781
84653	30.100349267	-93.757261383
84655	30.3928668313	-90.0879228115
84675	31.31602609	-94.70338779
84684	31.0709766167	-94.0080205
84685	31.0709766167	-94.0080205
84703	29.8002951833	-94.98613925
84913	32.27327495	-94.56647525
85031	30.4204899	-87.213380717
85188	34.8002390667	-92.2550216167
85191	34.5198018	-93.0177908333
85319	30.4035292333	-87.2135052167
85583	30.2994301333	-89.81002075
85640	30.24620285	-92.10520875
85811	34.2085502	-91.9703861333
85814	34.7664992434	-92.4563675002
85831	34.7909343167	-92.2210451167
85837	34.7424588507	-92.2928380966
85850	34.8321289	-92.3939136167
85857	34.2033179167	-92.0345709833
85872	34.74653215	-92.26043165
85873	34.8007526833	-92.3047785833
85877	34.7575055667	-92.3247160833
85881	34.4574557204	-93.0627071857
85895	34.8033893	-92.4583411167
85898	34.749285505	-92.394777451
85899	34.7312390167	-92.3964933667
85900	34.7942175157	-92.2212304496
85916	34.7520780167	-92.3437802333
85917	34.6210197833	-92.4954378167
85930	34.7438554833	-92.2819048
85931	34.4637516217	-93.0740339759
85933	34.5149730374	-93.0733072758
85952	34.7526186333	-92.4126289167
85961	32.300629031	-90.190528637
85971	34.7447029652	-92.3819061058
86339	30.406096855	-87.276435169
86520	32.4483709	-93.7221453833
86614	33.2053527833	-87.5258355167
86647	30.6721811937	-88.2767450809
88245	32.5239294333	-92.6421569667
88247	32.5360489606	-92.1064386864
88388	30.39367485	-91.0936128
88884	32.702000033	-94.976477167
89138	30.480031383	-90.903237733
89237	32.5024215333	-94.72630605
90121	32.5418263167	-94.7560996333
90218	33.1263124833	-87.5576657167
90221	29.926389	-93.976187
90344	32.5595738333	-93.7087934667
90439	34.9424937333	-90.0022330833
90528	30.321769	-94.1717196333
90555	29.96022345	-90.0593993667
90686	32.77468785	-93.07388875
90930	29.407051583	-94.910714417
91205	30.5302568333	-87.22260975
91209	30.3336113	-87.14065229
92524	29.9408413289	-90.0633001328
92578	29.9839699528	-90.2578353882
92811	34.8326478677	-87.6292478035
93339	29.95383542	-90.06680059
95044	30.0375305	-94.1545484667
95133	34.9620366096	-89.9845343828
95460	30.3927187601	-91.0889983177
95497	34.7527760267	-92.3409461975
95615	34.7537685794	-92.2705633885
96207	33.400301094	-91.015793789
96907	30.40812033	-91.09875798
96910	30.3332026	-90.983639
96911	30.4174972667	-91.1765018
96912	30.38774095	-91.042582717
97457	30.4535278167	-91.11410725
97743	34.02865525	-87.861592
98164	30.5321022739	-91.1563110352
98514	29.9533582833	-90.0666017167
99357	30.0057659667	-90.2144578167
99458	34.769693	-92.451659
100198	34.7664992434	-92.4563675002
100424	30.4143347806	-91.1782407761
100487	31.33914077	-89.25448244
100494	32.3913135833	-88.6838712167
100495	32.3642670283	-88.7188589573
100501	30.18236869	-93.24964094
100502	30.205140983	-93.386792317
100503	30.168003296	-93.263577054
101131	30.431321683	-91.1153923
101132	30.3974713833	-91.1781523
101183	32.450165	-89.913843
101570	34.604412467	-92.5231801
101810	29.9518018625	-90.0665187836
101811	29.9366974333	-90.12199045
102475	34.34729155	-89.5200864833
102920	30.4172214429	-87.2109804165
102923	32.5008124333	-94.7338122667
104074	32.4793655333	-93.7207321
104075	32.5306370838	-93.6656840055
104076	32.5508026453	-93.7092405802
104077	32.4816823167	-93.7304243333
104078	32.4427097667	-93.71718515
104539	32.511381039	-92.285797955
104541	31.5694523	-91.435650483
104543	32.527246963	-92.64773853
104545	32.4382835	-93.71391069
105240	30.3878322842	-91.0869598389
105430	30.4299468994	-91.1153335571
105971	32.55392587	-93.78297168
106240	30.012398133	-89.9286275
106620	32.4877590167	-93.7060244667
106902	32.5190400833	-93.7394493667
106903	34.610092	-92.528796
106905	34.7284400306	-92.2205471992
106907	34.5789489746	-92.5817108154
106908	34.7340706333	-92.3954662833
107294	30.9107091833	-87.9688432167
107350	30.6865384	-88.03756355
107354	34.84597305	-90.3319495167
107708	34.79623305	-92.2203138333
107886	30.1571475411	-92.0477852691
107963	29.9628076628	-90.0578606129
108126	34.8017076333	-92.43700545
108339	33.45342469	-88.79038888
108340	31.6289287333	-89.5510041667
108576	32.3428504208	-88.7979197502
108577	32.3651528833	-88.6710520333
108578	32.3575159333	-89.01752635
108579	32.3332825667	-88.9312611833
108580	30.6568617715	-87.9044019816
108581	32.3614001667	-88.6723571167
108582	32.3863444167	-88.7490535667
109031	30.0144550667	-90.2398507833
109032	29.8909338167	-90.4064805667
109526	30.41031365	-87.2095954333
109990	32.3515880665	-90.0337529182
109991	32.5187092667	-93.7403734333
110165	32.365023	-88.678218
110166	32.3303011	-88.6831466167
110167	32.37017725	-88.70431225
110199	32.5410649667	-94.75463345
110200	32.4767990112	-93.7801208496
110204	32.4398964643	-94.7140038013
110205	32.5360912085	-94.8617720604
110206	32.559425354	-94.818969727
110209	32.5409582167	-94.7306387167
110210	32.54407572	-94.73187798
110212	32.50354611	-94.58074718
110213	32.5622937167	-94.7737249333
110215	32.666197	-94.80780309
110218	32.5191342831	-94.5992696285
110220	32.50341495	-94.578852
110228	32.5187092667	-93.7403734333
110988	32.498719706	-92.114007299
111096	33.207382224	-87.5504779816
111141	29.3068337035	-94.7950279713
111342	34.5650334	-92.5876979167
111649	30.5297390167	-90.9575017333
113123	30.6687398833	-88.1402388
113135	34.55666208	-93.63240939
113145	30.19966195	-93.249104483
113507	32.5270681788	-93.7012821436
113615	34.3655527932	-89.5323622227
114060	30.5450606346	-87.2214138508
114063	30.5419159597	-87.2165644169
114081	30.35327195	-90.068085183
114338	30.16129505	-93.75172966
114377	30.3629539833	-87.3581406333
114386	30.702837113	-88.179716806
114387	30.6761322374	-88.1348350353
114592	30.4092318167	-91.07923915
114878	32.4282237924	-93.7039375305
114971	32.3101492762	-90.0751662254
115379	34.4603034167	-93.06156825
115401	30.4472285	-91.1890147167
116159	30.4642982	-89.1020984
117648	30.4130744833	-91.1770391333
117764	29.9579935	-90.07784789
117765	30.4470864106	-91.1356596725
117795	30.4756235833	-87.22739255
117796	30.4782479333	-87.20697905
117798	30.4969633667	-87.1923594333
117977	30.28476505	-90.9219795
118070	32.33689492	-90.32653015
118112	34.959260583	-92.423275683
118254	30.88455396	-87.79017835
118349	29.9425891455	-90.0673663616
118593	34.7479775575	-92.2677111626
118747	30.5584239167	-91.1734847167
118887	30.0016423791	-90.1836874878
119099	30.4067892	-91.0152928667
119244	34.643479673	-87.149235907
119247	29.9408511167	-90.1280355167
119274	33.4590931833	-88.7864274667
119507	30.4239868833	-91.1292682333
119524	30.534189901	-91.060634478
119525	30.55120462	-90.99642997
119526	30.4353354893	-91.0576486588
119571	32.48537255	-93.69871115
119628	30.0198845333	-90.2495000333
119912	30.526568496	-87.27493826
119942	30.1574358155	-92.0494478906
119982	29.9449781167	-90.0681784167
119983	29.9432701348	-90.0648933649
119984	29.8631472333	-89.9965747833
119985	30.01288635	-90.0598957833
119986	29.9966102333	-90.1376182833
120061	30.4230236	-91.1300187833
120130	32.5169372333	-92.1566036
120536	30.3777809516	-91.0627928903
120655	32.4501935167	-93.7458055333
121036	34.7928228893	-92.4016925924
121037	34.79348564	-92.4015277
121038	34.7483378259	-92.3412202051
121321	30.4146078	-91.06108405
121544	34.7526186333	-92.4126289167
121854	30.4440605554	-91.1462366581
121960	32.3354898404	-90.3314566612
121975	30.2514177561	-92.0122843981
123113	32.41231238	-93.80684179
123561	32.317007083	-90.15418055
